
,,,,,,,
,X_POS,Y_POS,Z_POS,Y_ROT,JUMP,SUCCESS,TRIALCOUNT
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
4.71999645,112.758308,4.902239,241.13327,0.128272891,0,1,1
,,,,,,,
,X_POS,Y_POS,Z_POS,Y_ROT,JUMP,SUCCESS,TRIALCOUNT
0.04,110.409996,113.551994,6.5,0,0,0,1
0.06,110.409996,113.534073,6.5,0,0,0,1
0.08,110.409996,113.534073,6.5,0,0,0,1
0.099999994,110.409996,113.534073,6.5,0,0,0,1
0.11999999,110.409996,113.534073,6.5,0,0,0,1
0.139999986,110.409996,113.534073,6.5,0,0,0,1
0.159999982,110.409996,113.274834,6.5,0,0,0,1
0.179999977,110.409996,113.274834,6.5,0,0,0,1
0.199999973,110.409996,113.274834,6.5,0,0,0,1
0.219999969,110.409996,113.274834,6.5,0,0,0,1
0.239999965,110.409996,113.274834,6.5,0,0,0,1
0.259999961,110.409996,112.767494,6.5,0,0,0,1
0.279999971,110.409996,112.767494,6.5,0,0,0,1
0.299999982,110.409996,112.767494,6.5,0,0,0,1
0.32,110.409996,112.767494,6.5,0,0,0,1
0.34,110.409996,112.767494,6.5,0,0,0,1
0.36,110.409996,112.012054,6.5,0,0,0,1
0.380000025,110.409996,112.012054,6.5,0,0,0,1
0.400000036,110.409996,112.012054,6.5,0,0,0,1
0.420000046,110.409996,112.012054,6.5,0,0,0,1
0.440000057,110.409996,111.072784,6.5,0,0,0,1
0.460000068,110.409996,111.072784,6.5,0,0,0,1
0.480000079,110.409996,111.072784,6.5,0,0,0,1
0.50000006,110.409996,111.072784,6.5,0,0,0,1
0.520000041,110.409996,111.072784,6.5,0,0,0,1
0.54,110.409996,109.835068,6.5,0,0,0,1
0.56,110.409996,109.835068,6.5,0,0,0,1
0.58,110.409996,109.835068,6.5,0,0,0,1
0.599999964,110.409996,109.835068,6.5,0,0,0,1
0.619999945,110.409996,109.835068,6.5,0,0,0,1
0.6399999,110.409996,108.501045,6.5,0,0,0,1
0.6599999,110.409996,108.501045,6.5,0,0,0,1
0.6799999,110.409996,108.501045,6.5,0,0,0,1
0.699999869,110.409996,108.501045,6.5,0,0,0,1
0.71999985,110.409996,107.012764,6.5,0,0,0,1
0.739999831,110.409996,107.012764,6.5,0,0,0,1
0.7599998,110.409996,107.012764,6.5,0,0,0,1
0.7799998,110.409996,107.012764,6.5,0,0,0,1
0.7999998,110.409996,105.619888,6.5,0,0,0,1
0.819999754,110.409996,105.619888,6.5,0,0,0,1
0.839999735,110.409996,105.619888,6.5,0,0,0,1
0.8599997,110.409996,104.156075,6.5,0,0,0,1
0.8799997,110.409996,104.156075,6.5,0,0,0,1
0.8999997,110.409996,104.156075,6.5,0,0,0,1
0.919999659,110.409996,104.156075,6.5,0,0,0,1
0.93999964,110.409996,102.7199,6.5,0,0,0,1
0.9599996,110.409996,102.7199,6.5,0,0,0,1
0.9799996,110.409996,102.7199,6.5,0,0,0,1
0.9999996,110.409996,100.936981,6.5,0,0,0,1
1.01999962,110.409996,100.936981,6.5,0,0,0,1
1.0399996,110.409996,100.936981,6.5,0,0,0,1
1.05999959,110.409996,99.46316,6.5,0,0,0,1
1.07999957,110.409996,99.46316,6.5,0,0,0,1
1.09999955,110.409996,99.46316,6.5,0,0,0,1
1.11999953,110.409996,97.76817,6.5,0,0,0,1
1.13999951,110.409996,97.76817,6.5,0,0,0,1
1.15999949,110.409996,97.76817,6.5,0,0,0,1
1.17999947,110.409996,96.19536,6.5,0,0,0,1
1.19999945,110.409996,96.19536,6.5,0,0,0,1
1.21999943,110.409996,96.19536,6.5,0,0,0,1
1.23999941,110.409996,94.35599,6.5,0,0,0,1
1.25999939,110.409996,94.35599,6.5,0,0,0,1
1.27999938,110.409996,94.35599,6.5,0,0,0,1
1.29999936,110.409996,92.32136,6.5,0,0,0,1
1.31999934,110.409996,92.32136,6.5,0,0,0,1
1.33999932,110.409996,92.32136,6.5,0,0,0,1
1.3599993,110.409996,90.4904861,6.5,0,0,0,1
1.37999928,110.409996,90.4904861,6.5,0,0,0,1
1.39999926,110.409996,90.4904861,6.5,0,0,0,1
1.41999924,110.409996,88.328125,6.5,0,0,0,1
1.43999922,110.409996,88.328125,6.5,0,0,0,1
1.4599992,110.409996,88.328125,6.5,0,0,0,1
1.47999918,110.409996,86.09034,6.5,0,0,0,1
1.49999917,110.409996,86.09034,6.5,0,0,0,1
1.51999915,110.409996,86.09034,6.5,0,0,0,1
1.53999913,110.409996,86.09034,6.5,0,0,0,1
1.55999911,110.409996,83.58225,6.5,0,0,0,1
1.57999909,110.409996,83.58225,6.5,0,0,0,1
1.59999907,110.409996,83.58225,6.5,0,0,0,1
1.619999,110.409996,83.58225,6.5,0,0,0,1
1.639999,110.409996,80.41805,6.5,0,0,0,1
1.659999,110.409996,80.41805,6.5,0,0,0,1
1.679999,110.409996,80.41805,6.5,0,0,0,1
1.699999,110.409996,77.41592,6.5,0,0,0,1
1.719999,110.409996,77.41592,6.5,0,0,0,1
1.73999894,110.409996,77.41592,6.5,0,0,0,1
1.75999892,110.409996,74.74004,6.5,0,0,0,1
1.7799989,110.409996,74.74004,6.5,0,0,0,1
1.79999888,110.409996,74.74004,6.5,0,0,0,1
1.81999886,110.409996,74.74004,6.5,0,0,0,1
1.83999884,110.409996,71.91962,6.5,0,0,0,1
1.85999882,110.409996,71.91962,6.5,0,0,0,1
1.8799988,110.409996,71.91962,6.5,0,0,0,1
1.89999878,110.409996,68.72554,6.5,0,0,0,1
1.91999876,110.409996,68.72554,6.5,0,0,0,1
1.93999875,110.409996,68.72554,6.5,0,0,0,1
1.95999873,110.409996,65.54817,6.5,0,0,0,1
1.97999871,110.409996,65.54817,6.5,0,0,0,1
1.99999869,110.409996,65.54817,6.5,0,0,0,1
2.01999879,110.409996,62.6224823,6.5,0,0,0,1
2.03999877,110.409996,62.6224823,6.5,0,0,0,1
2.05999875,110.409996,62.6224823,6.5,0,0,0,1
2.07999873,110.409996,62.6224823,6.5,0,0,0,1
2.09999871,110.409996,58.7650261,6.5,0,0,0,1
2.11999869,110.409996,58.7650261,6.5,0,0,0,1
2.13999867,110.409996,58.7650261,6.5,0,0,0,1
2.15999866,110.409996,58.7650261,6.5,0,0,0,1
2.17999864,110.409996,54.4572372,6.5,0,0,0,1
2.19999862,110.409996,54.4572372,6.5,0,0,0,1
2.2199986,110.409996,54.4572372,6.5,0,0,0,1
2.23999858,110.409996,50.7392159,6.5,0,0,0,1
2.25999856,110.409996,50.7392159,6.5,0,0,0,1
2.27999854,110.409996,50.7392159,6.5,0,0,0,1
2.29999852,110.409996,50.7392159,6.5,0,0,0,1
2.3199985,110.409996,47.0755653,6.5,0,0,0,1
2.33999848,110.409996,47.0755653,6.5,0,0,0,1
2.35999846,110.409996,47.0755653,6.5,0,0,0,1
2.37999845,110.409996,47.0755653,6.5,0,0,0,1
2.39999843,110.409996,42.4149323,6.5,0,0,0,1
2.41999841,110.409996,42.4149323,6.5,0,0,0,1
2.43999839,110.409996,42.4149323,6.5,0,0,0,1
2.45999837,110.409996,37.7652168,6.5,0,0,0,1
2.47999835,110.409996,37.7652168,6.5,0,0,0,1
2.49999833,110.409996,37.7652168,6.5,0,0,0,1
2.51999831,110.409996,37.7652168,6.5,0,0,0,1
2.53999829,110.409996,34.02525,6.5,0,0,0,1
2.55999827,110.409996,34.02525,6.5,0,0,0,1
2.57999825,110.409996,34.02525,6.5,0,0,0,1
2.59999824,110.409996,29.152298,6.5,0,0,0,1
2.61999822,110.409996,29.152298,6.5,0,0,0,1
2.6399982,110.409996,29.152298,6.5,0,0,0,1
2.65999818,110.409996,25.4744549,6.5,0,0,0,1
2.67999816,110.409996,25.4744549,6.5,0,0,0,1
2.69999814,110.409996,25.4744549,6.5,0,0,0,1
2.71999812,110.409996,21.3140354,6.5,0,0,0,1
2.739998,110.409996,21.3140354,6.5,0,0,0,1
2.759998,110.409996,21.3140354,6.5,0,0,0,1
2.779998,110.409996,21.3140354,6.5,0,0,0,1
2.799998,110.409996,16.834137,6.5,0,0,0,1
2.819998,110.409996,16.834137,6.5,0,0,0,1
2.839998,110.409996,16.834137,6.5,0,0,0,1
2.859998,110.409996,11.957346,6.5,0,0,0,1
2.879998,110.409996,11.957346,6.5,0,0,0,1
2.899998,110.409996,11.957346,6.5,0,0,0,1
2.919998,110.409996,7.43050671,6.5,0,0,0,1
2.939998,110.409996,7.43050671,6.5,0,0,0,1
2.959998,110.409996,7.43050671,6.5,0,0,0,1
2.97999787,110.409996,4.27482033,6.5,0,0,0,1
2.99999785,110.409996,4.27482033,6.5,0,0,0,1
3.01999784,110.409996,4.27482033,6.5,0,0,0,1
3.03999782,110.409996,4.27482033,6.5,0,0,0,1
3.0599978,110.409996,4.27482033,6.5,0,0,0,1
3.07999778,110.409996,4.27482033,6.5,0,0,0,1
3.09999776,110.409996,4.27482033,6.5,0,0,0,1
3.11999774,110.409996,4.27482033,6.5,0,0,0,1
3.13999772,110.409996,4.27482033,6.5,0,0,0,1
3.1599977,110.409996,4.27482033,6.5,0,0,0,1
3.17999768,110.409996,4.27482033,6.5,0,0,0,1
3.19999766,110.409996,4.27482033,6.5,0,0,0,1
3.21999764,110.409996,4.27482033,6.5,0,0,0,1
3.23999763,110.409996,4.27482033,6.5,0,0,0,1
3.25999761,110.409996,4.27482033,6.5,0,0,0,1
3.27999759,110.409996,4.27482033,6.5,0,0,0,1
3.29999757,110.409996,4.27482033,6.5,0,0,0,1
3.31999755,110.409996,4.27482033,6.5,0,0,0,1
3.33999753,110.409996,4.27482033,6.5,0,0,0,1
3.35999751,110.409996,4.27482,6.5,0,0,0,1
3.37999749,110.409996,4.27482,6.5,0,0,0,1
3.39999747,110.409996,4.27482,6.5,0,0,0,1
3.41999745,110.409996,4.27482,6.5,0,0,0,1
3.43999743,110.409996,4.27482,6.5,0,0,0,1
3.45999742,110.409996,4.27482,6.5,0,0,0,1
3.4799974,110.424736,4.27482033,6.857008,0.0206266474,0,0,1
3.49999738,110.424736,4.27482033,6.857008,0.0206266474,0,0,1
3.51999736,110.424736,4.27482033,6.857008,0.0206266474,0,0,1
3.53999734,110.424736,4.27482033,6.857008,0.0206266474,0,0,1
3.55999732,110.4411,4.27482033,7.25344563,0.0206266474,0,0,1
3.5799973,110.4411,4.27482033,7.25344563,0.0206266474,0,0,1
3.59999728,110.4411,4.27482033,7.25344563,0.0206266474,0,0,1
3.61999726,110.4411,4.27482033,7.25344563,0.0206266474,0,0,1
3.63999724,110.4628,4.27482,7.77938271,0.0206151847,0,0,1
3.65999722,110.4628,4.27482,7.77938271,0.0206151847,0,0,1
3.67999721,110.4628,4.27482,7.77938271,0.0206151847,0,0,1
3.69999719,110.4628,4.27482,7.77938271,0.0206151847,0,0,1
3.71999717,110.510277,4.27482033,8.26512,0.0487027876,0,0,1
3.73999715,110.510277,4.27482033,8.26512,0.0487027876,0,0,1
3.75999713,110.510277,4.27482033,8.26512,0.0487027876,0,0,1
3.779997,110.510277,4.27482033,8.26512,0.0487027876,0,0,1
3.799997,110.510277,4.27482033,8.26512,0.0487027876,0,0,1
3.819997,110.606667,4.27482033,8.749297,0.09809503,0,0,1
3.839997,110.606667,4.27482033,8.749297,0.09809503,0,0,1
3.859997,110.606667,4.27482033,8.749297,0.09809503,0,0,1
3.879997,110.606667,4.27482033,8.749297,0.09809503,0,0,1
3.899997,110.771919,4.27482033,9.246651,0.159703732,0,0,1
3.919997,110.771919,4.27482033,9.246651,0.159703732,0,0,1
3.939997,110.771919,4.27482033,9.246651,0.159703732,0,0,1
3.959997,110.771919,4.27482033,9.246651,0.159703732,0,0,1
3.979997,110.938972,4.27482,9.685313,0.180937991,0,0,1
3.999997,110.938972,4.27482,9.685313,0.180937991,0,0,1
4.019997,110.938972,4.27482,9.685313,0.180937991,0,0,1
4.039997,110.938972,4.27482,9.685313,0.180937991,0,0,1
4.059997,111.127953,4.27482033,10.1346178,0.197753161,0,0,1
4.079997,111.127953,4.27482033,10.1346178,0.197753161,0,0,1
4.099997,111.127953,4.27482033,10.1346178,0.197753161,0,0,1
4.119997,111.127953,4.27482033,10.1346178,0.197753161,0,0,1
4.139997,111.316826,4.27482,10.5259066,0.222967133,0,0,1
4.159997,111.316826,4.27482,10.5259066,0.222967133,0,0,1
4.179997,111.316826,4.27482,10.5259066,0.222967133,0,0,1
4.199997,111.316826,4.27482,10.5259066,0.222967133,0,0,1
4.219997,111.523178,4.27482033,10.9327822,0.2325323,0,0,1
4.239997,111.523178,4.27482033,10.9327822,0.2325323,0,0,1
4.259997,111.523178,4.27482033,10.9327822,0.2325323,0,0,1
4.279997,111.523178,4.27482033,10.9327822,0.2325323,0,0,1
4.299997,111.752029,4.27482033,11.370923,0.23835735,0,0,1
4.319997,111.752029,4.27482033,11.370923,0.23835735,0,0,1
4.339997,111.752029,4.27482033,11.370923,0.23835735,0,0,1
4.359997,111.752029,4.27482033,11.370923,0.23835735,0,0,1
4.379997,111.958961,4.27482033,11.7674189,0.238194734,0,0,1
4.39999676,111.958961,4.27482033,11.7674189,0.238194734,0,0,1
4.41999674,111.958961,4.27482033,11.7674189,0.238194734,0,0,1
4.43999672,112.152,4.27482033,12.137372,0.238152221,0,0,1
4.4599967,112.152,4.27482033,12.137372,0.238152221,0,0,1
4.47999668,112.152,4.27482033,12.137372,0.238152221,0,0,1
4.49999666,112.338142,4.27482033,12.4941273,0.23814851,0,0,1
4.51999664,112.338142,4.27482033,12.4941273,0.23814851,0,0,1
4.53999662,112.338142,4.27482033,12.4941273,0.23814851,0,0,1
4.5599966,112.500717,4.27482,12.8057137,0.238140032,0,0,1
4.57999659,112.500717,4.27482,12.8057137,0.238140032,0,0,1
4.59999657,112.500717,4.27482,12.8057137,0.238140032,0,0,1
4.61999655,112.500717,4.27482,12.8057137,0.238140032,0,0,1
4.63999653,112.679268,4.27482,13.1479149,0.238144174,0,0,1
4.65999651,112.679268,4.27482,13.1479149,0.238144174,0,0,1
4.67999649,112.679268,4.27482,13.1479149,0.238144174,0,0,1
4.69999647,112.679268,4.27482,13.1479149,0.238144174,0,0,1
4.71999645,112.9285,4.27482033,13.6256266,0.2381272,0,0,1
4.73999643,112.9285,4.27482033,13.6256266,0.2381272,0,0,1
4.75999641,112.9285,4.27482033,13.6256266,0.2381272,0,0,1
4.7799964,112.9285,4.27482033,13.6256266,0.2381272,0,0,1
4.79999638,113.139587,4.27482033,14.0302,0.238140225,0,0,1
4.81999636,113.139587,4.27482033,14.0302,0.238140225,0,0,1
4.83999634,113.139587,4.27482033,14.0302,0.238140225,0,0,1
4.85999632,113.327972,4.27482,14.3912725,0.238131329,0,0,1
4.8799963,113.327972,4.27482,14.3912725,0.238131329,0,0,1
4.89999628,113.327972,4.27482,14.3912725,0.238131329,0,0,1
4.91999626,113.502876,4.27482033,14.7264767,0.23814851,0,0,1
4.93999624,113.502876,4.27482033,14.7264767,0.23814851,0,0,1
4.959996,113.502876,4.27482033,14.7264767,0.23814851,0,0,1
4.979996,113.668373,4.27482,15.0436764,0.238135889,0,0,1
4.999996,113.668373,4.27482,15.0436764,0.238135889,0,0,1
5.019996,113.668373,4.27482,15.0436764,0.238135889,0,0,1
5.039996,113.668373,4.27482,15.0436764,0.238135889,0,0,1
5.059996,113.8491,4.27482033,15.390048,0.238144383,0,0,1
5.079996,113.8491,4.27482033,15.390048,0.238144383,0,0,1
5.099996,113.8491,4.27482033,15.390048,0.238144383,0,0,1
5.119996,114.062691,4.27482033,15.7994366,0.238135889,0,0,1
5.139996,114.062691,4.27482033,15.7994366,0.238135889,0,0,1
5.159996,114.062691,4.27482033,15.7994366,0.238135889,0,0,1
5.179996,114.220055,4.27482033,16.1010342,0.238139838,0,0,1
5.199996,114.220055,4.27482033,16.1010342,0.238139838,0,0,1
5.219996,114.220055,4.27482033,16.1010342,0.238139838,0,0,1
5.239996,114.39164,4.27482033,16.4298973,0.238136083,0,0,1
5.259996,114.39164,4.27482033,16.4298973,0.238136083,0,0,1
5.279996,114.39164,4.27482033,16.4298973,0.238136083,0,0,1
5.299996,114.545982,4.27482,16.7257214,0.238136083,0,0,1
5.319996,114.545982,4.27482,16.7257214,0.238136083,0,0,1
5.339996,114.545982,4.27482,16.7257214,0.238136083,0,0,1
5.359996,114.717018,4.27482033,17.0535183,0.238148108,0,0,1
5.379996,114.717018,4.27482033,17.0535183,0.238148108,0,0,1
5.399996,114.717018,4.27482033,17.0535183,0.238148108,0,0,1
5.419996,114.888664,4.27482033,17.3824768,0.238152221,0,0,1
5.439996,114.888664,4.27482033,17.3824768,0.238152221,0,0,1
5.45999575,114.888664,4.27482033,17.3824768,0.238152221,0,0,1
5.47999573,115.046074,4.21678543,17.6841717,0.238140225,1,0,1
5.49999571,115.046074,4.21678543,17.6841717,0.238140225,1,0,1
5.51999569,115.046074,4.21678543,17.6841717,0.238140225,1,0,1
5.53999567,115.046074,4.21678543,17.6841717,0.238140225,1,0,1
5.55999565,115.242432,4.85109472,18.0621567,0.2372714,1,0,1
5.57999563,115.242432,4.85109472,18.0621567,0.2372714,1,0,1
5.59999561,115.242432,4.85109472,18.0621567,0.2372714,1,0,1
5.61999559,115.242432,4.85109472,18.0621567,0.2372714,1,0,1
5.63999557,115.466835,5.489819,18.473629,0.247052789,1,0,1
5.65999556,115.466835,5.489819,18.473629,0.247052789,1,0,1
5.67999554,115.466835,5.489819,18.473629,0.247052789,1,0,1
5.69999552,115.466835,5.489819,18.473629,0.247052789,1,0,1
5.7199955,115.710258,6.100056,18.9129982,0.250279129,1,0,1
5.73999548,115.710258,6.100056,18.9129982,0.250279129,1,0,1
5.75999546,115.710258,6.100056,18.9129982,0.250279129,1,0,1
5.77999544,115.710258,6.100056,18.9129982,0.250279129,1,0,1
5.79999542,115.931496,6.60055542,19.31329,0.249776527,1,0,1
5.8199954,115.931496,6.60055542,19.31329,0.249776527,1,0,1
5.83999538,115.931496,6.60055542,19.31329,0.249776527,1,0,1
5.85999537,116.149986,7.04072857,19.7102318,0.248945236,1,0,1
5.87999535,116.149986,7.04072857,19.7102318,0.248945236,1,0,1
5.89999533,116.149986,7.04072857,19.7102318,0.248945236,1,0,1
5.91999531,116.309792,7.339589,20.0021019,0.247853816,1,0,1
5.93999529,116.309792,7.339589,20.0021019,0.247853816,1,0,1
5.95999527,116.309792,7.339589,20.0021019,0.247853816,1,0,1
5.97999525,116.309792,7.339589,20.0021019,0.247853816,1,0,1
5.999995,116.513206,7.6658287,20.3741112,0.247588813,1,0,1
6.019995,116.513206,7.6658287,20.3741112,0.247588813,1,0,1
6.039995,116.513206,7.6658287,20.3741112,0.247588813,1,0,1
